PID,NAME,RA,DEC,EPOC
SPLUS,SPLUS-n01n14,11:14:38.7402,-00:00:00,2000.
SPLUS,SPLUS-n01n15,11:20:18.8976,-00:00:00,2000.
SPLUS,SPLUS-n01n16,11:25:59.0551,-00:00:00,2000.
SPLUS,SPLUS-n01n17,11:31:39.2126,-00:00:00,2000.
SPLUS,SPLUS-n01n18,11:37:19.3701,-00:00:00,2000.
SPLUS,SPLUS-n01n19,11:42:59.5276,-00:00:00,2000.
SPLUS,SPLUS-n01n20,11:48:39.685,-00:00:00,2000.
SPLUS,SPLUS-n01n21,11:54:19.8425,-00:00:00,2000.
SPLUS,SPLUS-n01n22,12:00:00,-00:00:00,2000.
SPLUS,SPLUS-n01n23,12:05:40.1575,-00:00:00,2000.
SPLUS,SPLUS-n01n24,12:11:20.315,-00:00:00,2000.
SPLUS,SPLUS-n01n25,12:17:00.4724,-00:00:00,2000.
SPLUS,SPLUS-n01n26,12:22:40.6299,-00:00:00,2000.
SPLUS,SPLUS-n01n27,12:28:20.7874,-00:00:00,2000.
SPLUS,SPLUS-n01n28,12:34:00.9449,-00:00:00,2000.
SPLUS,SPLUS-n01n29,12:39:41.1024,-00:00:00,2000.
SPLUS,SPLUS-n01n30,12:45:21.2598,-00:00:00,2000.
SPLUS,SPLUS-n01n31,12:51:01.4173,-00:00:00,2000.
SPLUS,SPLUS-n01n32,12:56:41.5748,-00:00:00,2000.
SPLUS,SPLUS-n01n33,13:02:21.7323,-00:00:00,2000.
SPLUS,SPLUS-n01n34,13:08:01.8898,-00:00:00,2000.
SPLUS,SPLUS-n01n35,13:13:42.0472,-00:00:00,2000.
SPLUS,SPLUS-n01n36,13:19:22.2047,-00:00:00,2000.
SPLUS,SPLUS-n01n37,13:25:02.3622,-00:00:00,2000.
SPLUS,SPLUS-n01n38,13:30:42.5197,-00:00:00,2000.
SPLUS,SPLUS-n01n39,13:36:22.6772,-00:00:00,2000.
SPLUS,SPLUS-n01n40,13:42:02.8346,-00:00:00,2000.
SPLUS,SPLUS-n01n41,13:47:42.9921,-00:00:00,2000.
SPLUS,SPLUS-n01n42,13:53:23.1496,-00:00:00,2000.
SPLUS,SPLUS-n01n43,13:59:03.3071,-00:00:00,2000.
SPLUS,SPLUS-n02n01,10:00:56.6929,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n02,10:06:36.8504,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n03,10:12:17.0079,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n04,10:17:57.1654,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n05,10:23:37.3228,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n06,10:29:17.4803,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n07,10:34:57.6378,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n08,10:40:37.7953,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n09,10:46:17.9528,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n10,10:51:58.1102,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n11,10:57:38.2677,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n12,11:03:18.4252,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n13,11:08:58.5827,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n14,11:14:38.7402,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n15,11:20:18.8976,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n16,11:25:59.0551,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n17,11:31:39.2126,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n18,11:37:19.3701,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n19,11:42:59.5276,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n20,11:48:39.685,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n21,11:54:19.8425,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n22,12:00:00,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n23,12:05:40.1575,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n24,12:11:20.315,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n25,12:17:00.4724,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n26,12:22:40.6299,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n27,12:28:20.7874,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n28,12:34:00.9449,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n29,12:39:41.1024,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n30,12:45:21.2598,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n31,12:51:01.4173,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n32,12:56:41.5748,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n33,13:02:21.7323,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n34,13:08:01.8898,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n35,13:13:42.0472,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n36,13:19:22.2047,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n37,13:25:02.3622,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n38,13:30:42.5197,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n39,13:36:22.6772,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n40,13:42:02.8346,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n41,13:47:42.9921,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n42,13:53:23.1496,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n43,13:59:03.3071,-01:25:09.1483,2000.
SPLUS,SPLUS-n02n44,10:00:56.6929,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n45,10:06:36.8504,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n46,10:12:17.0079,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n47,10:17:57.1654,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n48,10:23:37.3228,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n49,10:29:17.4803,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n50,10:34:57.6378,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n51,10:40:37.7953,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n52,10:46:17.9528,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n53,10:51:58.1102,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n54,10:57:38.2677,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n55,11:03:18.4252,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n56,11:08:58.5827,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n57,11:14:38.7402,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n58,11:20:18.8976,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n59,11:25:59.0551,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n60,11:31:39.2126,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n61,11:37:19.3701,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n62,11:42:59.5276,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n63,11:48:39.685,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n64,11:54:19.8425,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n65,12:00:00,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n66,12:05:40.1575,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n67,12:11:20.315,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n68,12:17:00.4724,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n69,12:22:40.6299,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n70,12:28:20.7874,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n71,12:34:00.9449,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n72,12:39:41.1024,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n73,12:45:21.2598,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n74,12:51:01.4173,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n75,12:56:41.5748,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n76,13:02:21.7323,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n77,13:08:01.8898,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n78,13:13:42.0472,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n79,13:19:22.2047,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n80,13:25:02.3622,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n81,13:30:42.5197,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n82,13:36:22.6772,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n83,13:42:02.8346,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n84,13:47:42.9921,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n85,13:53:23.1496,+01:25:09.1483,2000.
SPLUS,SPLUS-n02n86,13:59:03.3071,+01:25:09.1483,2000.
SPLUS,SPLUS-n03n01,10:00:56.6929,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n02,10:06:36.8504,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n03,10:12:17.0079,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n04,10:17:57.1654,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n05,10:23:37.3228,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n06,10:29:17.4803,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n07,10:34:57.6378,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n08,10:40:37.7953,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n09,10:46:17.9528,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n10,10:51:58.1102,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n11,10:57:38.2677,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n12,11:03:18.4252,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n13,11:08:58.5827,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n14,11:14:38.7402,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n15,11:20:18.8976,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n16,11:25:59.0551,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n17,11:31:39.2126,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n18,11:37:19.3701,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n19,11:42:59.5276,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n20,11:48:39.685,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n21,11:54:19.8425,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n22,12:00:00,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n23,12:05:40.1575,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n24,12:11:20.315,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n25,12:17:00.4724,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n26,12:22:40.6299,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n27,12:28:20.7874,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n28,12:34:00.9449,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n29,12:39:41.1024,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n30,12:45:21.2598,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n31,12:51:01.4173,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n32,12:56:41.5748,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n33,13:02:21.7323,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n34,13:08:01.8898,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n35,13:13:42.0472,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n36,13:19:22.2047,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n37,13:25:02.3622,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n38,13:30:42.5197,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n39,13:36:22.6772,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n40,13:42:02.8346,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n41,13:47:42.9921,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n42,13:53:23.1496,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n43,13:59:03.3071,-02:50:12.6034,2000.
SPLUS,SPLUS-n03n44,10:00:56.6929,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n45,10:06:36.8504,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n46,10:12:17.0079,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n47,10:17:57.1654,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n48,10:23:37.3228,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n49,10:29:17.4803,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n50,10:34:57.6378,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n51,10:40:37.7953,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n52,10:46:17.9528,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n53,10:51:58.1102,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n54,10:57:38.2677,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n55,11:03:18.4252,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n56,11:08:58.5827,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n57,11:14:38.7402,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n58,11:20:18.8976,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n59,11:25:59.0551,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n60,11:31:39.2126,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n61,11:37:19.3701,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n62,11:42:59.5276,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n63,11:48:39.685,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n64,11:54:19.8425,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n65,12:00:00,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n66,12:05:40.1575,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n67,12:11:20.315,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n68,12:17:00.4724,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n69,12:22:40.6299,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n70,12:28:20.7874,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n71,12:34:00.9449,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n72,12:39:41.1024,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n73,12:45:21.2598,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n74,12:51:01.4173,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n75,12:56:41.5748,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n76,13:02:21.7323,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n77,13:08:01.8898,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n78,13:13:42.0472,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n79,13:19:22.2047,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n80,13:25:02.3622,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n81,13:30:42.5197,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n82,13:36:22.6772,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n83,13:42:02.8346,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n84,13:47:42.9921,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n85,13:53:23.1496,+02:50:12.6034,2000.
SPLUS,SPLUS-n03n86,13:59:03.3071,+02:50:12.6034,2000.
SPLUS,SPLUS-n04n01,10:00:56.6929,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n02,10:06:36.8504,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n03,10:12:17.0079,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n04,10:17:57.1654,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n05,10:23:37.3228,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n06,10:29:17.4803,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n07,10:34:57.6378,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n08,10:40:37.7953,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n09,10:46:17.9528,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n10,10:51:58.1102,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n11,10:57:38.2677,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n12,11:03:18.4252,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n13,11:08:58.5827,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n14,11:14:38.7402,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n15,11:20:18.8976,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n16,11:25:59.0551,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n17,11:31:39.2126,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n18,11:37:19.3701,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n19,11:42:59.5276,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n20,11:48:39.685,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n21,11:54:19.8425,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n22,12:00:00,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n23,12:05:40.1575,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n24,12:11:20.315,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n25,12:17:00.4724,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n26,12:22:40.6299,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n27,12:28:20.7874,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n28,12:34:00.9449,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n29,12:39:41.1024,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n30,12:45:21.2598,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n31,12:51:01.4173,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n32,12:56:41.5748,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n33,13:02:21.7323,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n34,13:08:01.8898,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n35,13:13:42.0472,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n36,13:19:22.2047,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n37,13:25:02.3622,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n38,13:30:42.5197,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n39,13:36:22.6772,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n40,13:42:02.8346,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n41,13:47:42.9921,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n42,13:53:23.1496,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n43,13:59:03.3071,-04:15:10.3926,2000.
SPLUS,SPLUS-n04n44,10:00:56.6929,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n45,10:06:36.8504,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n46,10:12:17.0079,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n47,10:17:57.1654,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n48,10:23:37.3228,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n49,10:29:17.4803,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n50,10:34:57.6378,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n51,10:40:37.7953,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n52,10:46:17.9528,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n53,10:51:58.1102,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n54,10:57:38.2677,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n55,11:03:18.4252,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n56,11:08:58.5827,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n57,11:14:38.7402,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n58,11:20:18.8976,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n59,11:25:59.0551,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n60,11:31:39.2126,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n61,11:37:19.3701,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n62,11:42:59.5276,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n63,11:48:39.685,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n64,11:54:19.8425,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n65,12:00:00,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n66,12:05:40.1575,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n67,12:11:20.315,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n68,12:17:00.4724,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n69,12:22:40.6299,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n70,12:28:20.7874,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n71,12:34:00.9449,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n72,12:39:41.1024,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n73,12:45:21.2598,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n74,12:51:01.4173,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n75,12:56:41.5748,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n76,13:02:21.7323,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n77,13:08:01.8898,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n78,13:13:42.0472,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n79,13:19:22.2047,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n80,13:25:02.3622,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n81,13:30:42.5197,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n82,13:36:22.6772,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n83,13:42:02.8346,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n84,13:47:42.9921,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n85,13:53:23.1496,+04:15:10.3926,2000.
SPLUS,SPLUS-n04n86,13:59:03.3071,+04:15:10.3926,2000.
SPLUS,SPLUS-n05n01,10:03:19.2095,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n02,10:09:00.7115,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n03,10:14:42.2134,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n04,10:20:23.7154,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n05,10:26:05.2174,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n06,10:31:46.7194,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n07,10:37:28.2213,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n08,10:43:09.7233,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n09,10:48:51.2253,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n10,10:54:32.7273,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n11,11:00:14.2292,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n12,11:05:55.7312,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n13,11:11:37.2332,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n14,11:17:18.7352,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n15,11:23:00.2372,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n16,11:28:41.7391,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n17,11:34:23.2411,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n18,11:40:04.7431,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n19,11:45:46.2451,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n20,11:51:27.747,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n21,11:57:09.249,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n22,12:02:50.751,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n23,12:08:32.253,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n24,12:14:13.7549,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n25,12:19:55.2569,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n26,12:25:36.7589,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n27,12:31:18.2609,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n28,12:36:59.7628,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n29,12:42:41.2648,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n30,12:48:22.7668,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n31,12:54:04.2688,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n32,12:59:45.7708,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n33,13:05:27.2727,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n34,13:11:08.7747,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n35,13:16:50.2767,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n36,13:22:31.7787,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n37,13:28:13.2806,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n38,13:33:54.7826,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n39,13:39:36.2846,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n40,13:45:17.7866,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n41,13:50:59.2885,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n42,13:56:40.7905,-05:40:02.5568,2000.
SPLUS,SPLUS-n05n43,10:03:19.2095,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n44,10:09:00.7115,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n45,10:14:42.2134,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n46,10:20:23.7154,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n47,10:26:05.2174,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n48,10:31:46.7194,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n49,10:37:28.2213,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n50,10:43:09.7233,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n51,10:48:51.2253,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n52,10:54:32.7273,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n53,11:00:14.2292,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n54,11:05:55.7312,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n55,11:11:37.2332,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n56,11:17:18.7352,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n57,11:23:00.2372,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n58,11:28:41.7391,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n59,11:34:23.2411,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n60,11:40:04.7431,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n61,11:45:46.2451,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n62,11:51:27.747,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n63,11:57:09.249,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n64,12:02:50.751,+05:40:02.5568,2000.
